mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06860737800598145,0.014697045971857628,0.3457950115203857,0.03830714973009269,9,1,"{'n_neighbors': 9, 'p': 1}",-415835.7660199882,-463438.2909552274,-430576.62138677883,-411697.1545870707,-444949.23178547417,-433299.4129469079,19095.132210513526,1,-350399.8418550741,-340674.1723137929,-346087.2209766397,-357583.8032147687,-338353.86107338243,-346619.7798867315,6905.909907539121
0.08999605178833008,0.044422946288609495,1.3256001949310303,1.1460895829759918,9,2,"{'n_neighbors': 9, 'p': 2}",-528440.4455072227,-586654.3189665161,-518899.5321116403,-502045.00743744907,-552784.4471953993,-537764.7502436455,29443.23476304002,22,-427185.4380139339,-415768.44755759684,-423103.2850520799,-433452.26612659235,-417434.4737218921,-423388.782094419,6469.823834485887
0.10100626945495605,0.005543499431515129,0.9145957946777343,0.4253623092207005,10,1,"{'n_neighbors': 10, 'p': 1}",-417484.6073421387,-457910.9495597266,-432984.78884009266,-414413.8393719583,-447625.87488760136,-434084.01200030354,16821.23195077798,3,-358215.7496497784,-348961.9818913125,-355923.65436735994,-366071.8195599907,-350774.4532474944,-355989.53174318717,6053.039141686747
0.0996100902557373,0.011548026886483244,0.8037900924682617,0.037151866663678035,10,2,"{'n_neighbors': 10, 'p': 2}",-530299.3800034759,-583794.8438245857,-519846.19396523753,-500911.4858076478,-558357.6599895712,-538641.9127181036,29236.825711269747,26,-438608.0093299731,-426010.15963674284,-435229.75959446153,-444402.12780458835,-427711.41016858816,-434392.29330687074,6834.687445864233
0.09219570159912109,0.0228531517780507,0.5766549110412598,0.14630385929929415,11,1,"{'n_neighbors': 11, 'p': 1}",-423761.09432173666,-456827.88793039887,-440208.9933510817,-414338.25271922856,-453246.54858029366,-437676.5553805479,16455.563778493575,6,-366684.42534823105,-356938.37901998096,-365280.8989979321,-372044.52876881487,-357512.07199577126,-363692.06082614604,5745.378190945313
0.10959429740905761,0.010553676540624548,1.1247072696685791,0.09997075685253001,11,2,"{'n_neighbors': 11, 'p': 2}",-528263.2978893111,-579960.4031776673,-525832.8839211669,-499548.4138800839,-556354.8871043735,-537991.9771945204,27636.727557455386,23,-448981.3161381466,-433192.92936770315,-445359.91213627823,-456858.959865095,-437482.4241726799,-444375.10833598056,8373.574616570751
0.11059865951538086,0.007031967754369907,1.1486395359039308,0.1807420507635951,12,1,"{'n_neighbors': 12, 'p': 1}",-425986.88978520577,-459827.0361737085,-445118.9832407944,-417171.4687733359,-452665.41207271145,-440153.95800915116,16106.635876808683,7,-373904.513899953,-365515.55998502526,-372110.82066407736,-379641.2682271048,-367787.22943722684,-371791.87844267744,4931.678410896717
0.10399227142333985,0.016143015616065626,1.1557843208312988,0.05126388204989846,12,2,"{'n_neighbors': 12, 'p': 2}",-526412.919973545,-576309.3648444238,-523515.5122151409,-502582.2949755376,-563873.4344124179,-538538.7052842131,27327.881971677605,25,-457476.375610337,-442117.6473909601,-454402.88225423085,-464713.59530154685,-446883.4100907473,-453118.78212956444,7937.027863960253
0.09671144485473633,0.01643543136731456,0.9108969688415527,0.2013760097402712,13,1,"{'n_neighbors': 13, 'p': 1}",-427935.0401614107,-463005.6374092562,-448412.36388475593,-419482.25909206225,-447332.77695393114,-441233.61550028325,15573.880367147793,9,-378691.75288825994,-371557.8996751656,-377859.3480788685,-385470.8561296475,-374746.3329363079,-377665.23794164986,4644.107537713966
0.12819747924804686,0.008373919285935548,1.5470533847808838,0.04650919515388922,13,2,"{'n_neighbors': 13, 'p': 2}",-530296.4713558324,-580799.7758835462,-522496.4761112674,-504375.77227368404,-565798.6292854842,-540753.4249819629,28273.557105211385,27,-465678.25730089,-448608.3420634623,-461842.9895835226,-473064.3551034603,-454703.70858425245,-460779.53052711755,8498.221283768216
0.11630430221557617,0.010132102176235709,1.413151502609253,0.1001935367749916,14,1,"{'n_neighbors': 14, 'p': 1}",-432900.0452492085,-465341.3118895108,-450592.2959845816,-418919.59050949465,-448318.58855854045,-443214.36643826717,15916.720779520543,10,-382997.7868960567,-376857.5447587656,-384014.64227455074,-390820.72104981274,-381227.73306315165,-383183.68560846744,4536.4119313471065
0.11799674034118653,0.004426839275636863,1.4655145168304444,0.0403304022504839,14,2,"{'n_neighbors': 14, 'p': 2}",-530457.5808139383,-585765.861015348,-525678.4388813347,-506946.3078274646,-566348.3057381702,-543039.2988552512,28744.641257547457,29,-470334.6551640557,-455166.401988822,-468333.2406290162,-478196.7710952437,-461640.4312127493,-466734.3000179774,7831.6176575532845
0.11339936256408692,0.011469008778597231,1.4239508628845214,0.04975881716319561,15,1,"{'n_neighbors': 15, 'p': 1}",-432340.30403223523,-466805.34884537646,-453954.33475267154,-419404.8428046865,-447818.95761040295,-444064.7576090746,16580.750606295467,11,-387976.3617132245,-381378.8305509368,-388969.13811070565,-396439.29165041295,-385294.16305286804,-388011.5570156296,4966.330670456297
0.12060718536376953,0.009835177628444417,1.5550970077514648,0.08010296951860901,15,2,"{'n_neighbors': 15, 'p': 2}",-526882.1212827148,-586413.5551832542,-527525.8399515902,-508366.36424822966,-567147.4527240891,-543267.0666779757,28865.910664984658,30,-475469.23559353565,-461635.65808548103,-473476.5133657764,-483594.4681926501,-468897.27425680246,-472614.6298988491,7263.677041126008
0.11620163917541504,0.006619108718977979,1.5774202346801758,0.09724916858703961,16,1,"{'n_neighbors': 16, 'p': 1}",-434121.38270795316,-469639.58128539205,-454510.08262012963,-418778.66797689744,-449870.67050713353,-445384.0770195012,17472.487287265394,12,-392033.12698056526,-385557.52229326894,-391171.38012592064,-401020.0479164554,-390091.5758599136,-391974.7306352248,5043.676867205572
0.11108441352844238,0.004322593361298825,1.5498687267303466,0.0909526795462213,16,2,"{'n_neighbors': 16, 'p': 2}",-530066.7717516257,-589451.8165302579,-528461.122868989,-508480.1302723059,-566139.1705582815,-544519.8023962921,29161.31760959803,31,-478789.83069589885,-468665.1199064066,-478777.2617895834,-488136.13362244546,-475290.90151852893,-477931.84950657265,6299.605570590951
0.12179837226867676,0.004263241072852696,1.582815408706665,0.11375281580513874,17,1,"{'n_neighbors': 17, 'p': 1}",-433852.3671327985,-471678.3815413098,-456968.7621009033,-417973.0014947456,-450079.3667551432,-446110.3758049801,18597.58569883996,13,-396257.4697818458,-390749.77993115666,-394418.4990405797,-404524.8345550273,-394064.82820974296,-396003.08230367047,4616.273243427235
0.11300129890441894,0.0063890038547516235,1.6351836681365968,0.059807893715248195,17,2,"{'n_neighbors': 17, 'p': 2}",-536180.9292026529,-593823.6706729063,-526087.7635491386,-510480.8456775472,-565632.4915263003,-546441.140125709,29752.60261788487,32,-484640.7678862343,-476198.5392635484,-483895.90797543677,-493203.41364084766,-481622.37968456605,-483912.20169012656,5506.388408908781
0.1146097183227539,0.0056883181303324995,1.6193098545074462,0.0425361290605741,18,1,"{'n_neighbors': 18, 'p': 1}",-432666.88939274306,-471296.762922483,-456270.24503132905,-417597.19279036665,-453343.10029683996,-446234.83808675234,18886.71925214805,14,-400517.16276923585,-394440.37247912434,-397097.4731431773,-409023.510173062,-397988.6401267827,-399813.43173827644,4997.936443310736
0.11799921989440917,0.00874481524389988,1.6955415248870849,0.048763809388619815,18,2,"{'n_neighbors': 18, 'p': 2}",-539900.1275444815,-596514.9707735968,-529592.5542473141,-515858.85627691227,-565294.8068412658,-549432.2631367141,28565.892099276767,33,-490246.4733092328,-482261.54509716935,-488897.5675791998,-500035.72913854895,-485994.3232703282,-489487.12767889583,5943.162557661027
0.10810871124267578,0.00897251245569613,1.6505279064178466,0.0897026525802906,19,1,"{'n_neighbors': 19, 'p': 1}",-436422.92695594794,-473664.1411465018,-456510.7429366091,-420628.0464886068,-455344.3275531788,-448514.0370161689,18258.977640362125,15,-404591.8707702991,-398110.95116249047,-401175.5596734573,-413435.1078140223,-401797.4489492509,-403822.187673904,5229.207872217921
0.11459579467773437,0.011091307946297315,1.7349338054656982,0.04251634602308643,19,2,"{'n_neighbors': 19, 'p': 2}",-544027.5411993294,-602759.7589982768,-533674.7295991243,-519993.66186882707,-568545.421117791,-553800.2225566697,29181.779940301953,35,-497099.61505433964,-488594.3516630168,-494427.14493226924,-507237.74636728497,-490525.1364590503,-495576.79889519216,6540.523403440634
0.1161996841430664,0.0073853839506791115,1.6444360733032226,0.06874333361491777,20,1,"{'n_neighbors': 20, 'p': 1}",-441020.4743242382,-477137.71564274124,-456328.2101141367,-423565.5351914832,-454836.97930011596,-450577.7829145432,17763.118351783753,17,-407430.2333684569,-402194.2830020132,-403786.48553712125,-416550.0554221222,-405936.0390027374,-407179.41926649015,5015.601798838614
0.11959562301635743,0.0031309467735618057,1.8393537521362304,0.08876359965826415,20,2,"{'n_neighbors': 20, 'p': 2}",-548723.9000512686,-604918.5667628316,-535901.0868111239,-522664.8943001158,-575724.2365260719,-557586.5368902824,29453.77190787377,36,-503984.78289939463,-493142.47779547237,-500303.8468893025,-513077.36004989565,-495925.9554616621,-501286.8846191455,6961.770653117472
